file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\pamvotis\src\main\java\pamvotis\core\Simulator.java,pamvotis.core.Simulator,class,14,15,1,14,217,1,0,73,26,0.8648647,0.36467236,0.5982906,37,0,27,10,0,0,27,0,0,0,34,1,0,34,0,0,1,0,89,1063,27,44,58,11,240,211,291,438,269,203,8,0,0,0,237,1,0
